20220606 034000;12662.25;12662.25;12662.25;12662.25;1
20220606 034100;12664.25;12664.25;12664.25;12664.25;1
20220606 034300;12666.25;12666.25;12666.25;12666.25;1
20220606 034400;12667.5;12668;12667.5;12668;2
20220606 034800;12668.75;12668.75;12668.75;12668.75;5
20220606 034900;12668.75;12668.75;12668.75;12668.75;1
20220606 035000;12670;12671;12670;12671;7
20220606 035500;12668;12668;12668;12668;1
20220606 035600;12670.25;12670.25;12665.25;12665.25;4
20220606 035700;12667.5;12667.5;12667.5;12667.5;1
20220606 035800;12665;12665;12665;12665;1
20220606 040000;12660.5;12660.5;12660.5;12660.5;1
20220606 040100;12661.25;12661.25;12661.25;12661.25;1
20220606 040200;12659.5;12659.5;12657.5;12657.5;2
20220606 040300;12657.75;12658;12656;12656;3
20220606 040600;12660;12660;12660;12660;1
20220606 040700;12660.5;12660.5;12660.5;12660.5;1
20220606 041400;12664;12667.5;12663.5;12663.5;9
20220606 041600;12666.5;12667;12666.5;12667;2
20220606 041700;12667.25;12668.25;12666.25;12666.25;3
20220606 041800;12669.25;12669.25;12668;12668;4
20220606 042200;12668.25;12668.25;12668.25;12668.25;1
20220606 042300;12668;12668;12667.75;12667.75;5
20220606 042400;12672.75;12673.75;12672.75;12673.75;4
20220606 042700;12675;12675;12675;12675;1
20220606 043100;12675;12675;12675;12675;1
20220606 043300;12675;12677.25;12674.75;12674.75;5
20220606 043400;12674.75;12674.75;12674.75;12674.75;1
20220606 043500;12673;12673;12669;12669;2
20220606 043600;12669;12669;12669;12669;1
20220606 043700;12672.5;12672.75;12672.5;12672.75;2
20220606 043800;12672.25;12672.25;12672.25;12672.25;4
20220606 043900;12675;12675.5;12675;12675.5;2
20220606 044400;12675.25;12675.5;12670.5;12675.5;7
20220606 044500;12672.75;12672.75;12672.75;12672.75;1
20220606 044600;12675.5;12675.5;12675.5;12675.5;1
20220606 044700;12677;12677;12677;12677;1
20220606 044800;12678.25;12679.25;12678.25;12679.25;3
20220606 045500;12672.5;12672.5;12672.5;12672.5;4
20220606 045700;12676.5;12676.5;12673.75;12673.75;3
20220606 050300;12673;12673;12673;12673;1
20220606 050400;12670;12670;12670;12670;1
20220606 050500;12675;12675;12675;12675;6
20220606 050600;12679;12680;12674.25;12674.25;4
20220606 051300;12674;12674;12674;12674;1
20220606 051400;12673.75;12673.75;12673.75;12673.75;2
20220606 051600;12670.75;12672.25;12670.75;12672.25;2
20220606 051700;12672.25;12672.25;12671;12671;3
20220606 051800;12666.75;12668.25;12665.5;12665.5;5
20220606 051900;12662;12663;12658.5;12662.75;4
20220606 052000;12660.5;12664.75;12660.5;12664.75;2
20220606 052100;12662;12662;12660.75;12660.75;3
20220606 052200;12660.75;12660.75;12657.75;12660.25;5
20220606 052300;12658;12661;12658;12661;3
20220606 052400;12661;12662.5;12658;12662.5;8
20220606 052500;12663;12663;12663;12663;1
20220606 052600;12660;12660;12660;12660;1
20220606 052800;12660;12660;12657.75;12657.75;8
20220606 052900;12654.75;12657.5;12654.5;12654.5;3
20220606 053000;12657;12659.75;12657;12659.75;2
20220606 053100;12661;12661;12661;12661;1
20220606 053400;12658;12658;12658;12658;1
20220606 053600;12664.25;12664.25;12664.25;12664.25;1
20220606 053900;12670;12670;12670;12670;1
20220606 054000;12672.25;12672.25;12672.25;12672.25;1
20220606 054100;12672.5;12672.5;12670.25;12670.25;2
20220606 054400;12667.75;12672.5;12667.75;12671.75;3
20220606 054500;12671;12671;12671;12671;1
20220606 054700;12663.25;12667;12663.25;12667;2
20220606 054900;12663;12663;12663;12663;2
20220606 055100;12663;12663;12658.75;12658.75;2
20220606 055200;12662.75;12663;12662.75;12662.75;59
20220606 055300;12662;12662;12659;12659;10
20220606 055700;12662.75;12662.75;12662.75;12662.75;1
20220606 060100;12670.5;12670.5;12662.75;12662.75;5
20220606 060400;12665.25;12665.25;12665.25;12665.25;2
20220606 060500;12668.75;12668.75;12665.75;12665.75;2
20220606 060700;12659.5;12663.5;12659.5;12663.5;3
20220606 061000;12667.5;12672;12667.5;12672;5
20220606 061100;12660;12660;12660;12660;1
20220606 061200;12657.25;12660;12657.25;12659;6
20220606 061300;12657;12657;12657;12657;1
20220606 061400;12658.75;12661.5;12655.75;12661.5;11
20220606 061500;12657;12657;12657;12657;4
20220606 061600;12653.5;12653.5;12645.25;12651.5;21
20220606 061700;12649;12652;12649;12652;4
20220606 061800;12649;12658;12649;12658;10
20220606 062000;12662.5;12662.5;12660.25;12660.25;3
20220606 062100;12662.75;12662.75;12662.75;12662.75;2
20220606 062500;12665.75;12665.75;12665.75;12665.75;7
20220606 062600;12666.25;12666.25;12666.25;12666.25;5
20220606 062800;12662.75;12665.25;12662;12665.25;4
20220606 063000;12670;12670;12670;12670;1
20220606 063200;12671.5;12676.25;12671;12676.25;8
20220606 063300;12678;12685;12677.75;12685;51
20220606 063400;12678.75;12682.5;12674;12674;8
20220606 063500;12671.25;12671.25;12671.25;12671.25;7
20220606 064000;12680;12680;12680;12680;1
20220606 064100;12681.25;12681.25;12681.25;12681.25;5
20220606 064200;12680.5;12680.5;12680.5;12680.5;1
20220606 064300;12680;12681.25;12678.75;12681.25;9
20220606 064400;12675.75;12675.75;12675.75;12675.75;3
20220606 064500;12675.75;12675.75;12675.75;12675.75;1
20220606 064800;12671.75;12674.5;12671.75;12674.5;2
20220606 064900;12674.5;12674.5;12674.5;12674.5;1
20220606 065200;12669;12676.75;12668.25;12674;11
20220606 065300;12678;12678;12678;12678;1
20220606 065700;12678;12682;12678;12682;7
20220606 065800;12685;12688;12685;12688;7
20220606 065900;12689.5;12692.75;12689.5;12690.5;4
20220606 070000;12688;12689;12687;12687;6
20220606 070100;12692.75;12692.75;12682.25;12682.25;10
20220606 070300;12690;12692;12690;12692;13
20220606 070400;12689.75;12692;12689.75;12692;3
20220606 070500;12689.25;12698;12689.25;12698;12
20220606 070600;12694.25;12698.25;12694.25;12698.25;4
20220606 070700;12699;12700;12694;12694;21
20220606 070800;12694.75;12694.75;12694.75;12694.75;6
20220606 070900;12700.75;12701;12700.75;12701;2
20220606 071000;12700;12700;12696;12696;2
20220606 071100;12696.5;12696.5;12692.5;12692.5;6
20220606 071200;12695.75;12697;12691;12691;8
20220606 071300;12691.75;12691.75;12687.25;12689;6
20220606 071800;12691;12691;12691;12691;1
20220606 072100;12688;12688;12688;12688;1
20220606 072400;12700;12701.5;12700;12701;6
20220606 072600;12701;12701;12696.75;12696.75;6
20220606 072700;12698;12698;12698;12698;2
20220606 072800;12700;12700;12700;12700;1
20220606 072900;12697.75;12697.75;12697.5;12697.5;2
20220606 073000;12695;12697;12695;12697;2
20220606 073100;12693.25;12693.25;12691.5;12691.5;2
20220606 073400;12684.25;12685.25;12684;12685.25;5
20220606 073500;12688;12690;12686;12690;6
20220606 073700;12685.5;12685.5;12685.5;12685.5;1
20220606 074000;12694.25;12699;12694.25;12698;9
20220606 074100;12699;12708.25;12699;12708.25;20
20220606 074300;12693;12695;12691.75;12695;14
20220606 074900;12690.25;12690.25;12690.25;12690.25;1
20220606 075100;12700.25;12700.25;12700.25;12700.25;1
20220606 075200;12708.25;12725;12708.25;12718.5;24
20220606 075300;12718.75;12736.25;12715.5;12736.25;20
20220606 075400;12731.25;12736.25;12728.25;12728.25;61
20220606 075500;12721.75;12724.75;12721.75;12724.75;2
20220606 075600;12724.75;12724.75;12717.25;12719.75;5
20220606 075700;12719.5;12719.5;12719.5;12719.5;1
20220606 075800;12728.5;12728.5;12728.5;12728.5;1
20220606 075900;12730;12735.5;12730;12731.5;10
20220606 080000;12736.25;12742.25;12736.25;12742.25;4
20220606 080100;12744.75;12750;12744.75;12749.5;31
20220606 080200;12750.25;12759;12750;12758.25;11
20220606 080300;12759;12759;12755.75;12757.75;3
20220606 080400;12757.75;12757.75;12757.75;12757.75;5
