20241212 015800;22021.75;22023;22021.75;22022.25;12
20241212 015900;22022.25;22022.25;22021;22022;8
20241212 020100;22025.75;22028.25;22025.75;22028.25;4
20241212 020200;22028;22029.25;22028;22029;9
20241212 020400;22028.5;22028.75;22027;22027;6
20241212 020600;22024.5;22024.5;22024.5;22024.5;1
20241212 020800;22022.5;22022.75;22022.5;22022.75;2
20241212 020900;22021.75;22021.75;22021.5;22021.5;3
20241212 021000;22021;22021;22020.75;22020.75;5
20241212 021100;22020;22020.25;22019.75;22020;5
20241212 021200;22020.5;22020.75;22020.5;22020.75;2
20241212 021300;22023.75;22024;22023.75;22024;2
20241212 021500;22024;22024;22024;22024;1
20241212 021700;22023.75;22023.75;22023.75;22023.75;1
20241212 021800;22023;22023;22022;22022;3
20241212 022000;22020.25;22020.25;22020.25;22020.25;1
20241212 022400;22022.25;22022.25;22022;22022;2
20241212 022600;22023;22024;22023;22024;8
20241212 022800;22024;22024;22024;22024;1
20241212 023000;22025.25;22025.25;22025.25;22025.25;1
20241212 023100;22025.25;22025.25;22025.25;22025.25;3
20241212 023200;22024;22024.75;22024;22024.75;4
20241212 023300;22023.5;22023.75;22023.5;22023.75;3
20241212 023400;22022.75;22022.75;22022.75;22022.75;1
20241212 023600;22022;22022;22022;22022;1
20241212 023700;22025;22025;22025;22025;1
20241212 023900;22024.75;22024.75;22024.75;22024.75;1
20241212 024000;22025.5;22025.75;22024.75;22025.25;11
20241212 024100;22026.25;22026.25;22026.25;22026.25;1
20241212 024600;22026;22026;22025.75;22025.75;3
20241212 025100;22020.5;22022;22020.5;22022;2
20241212 025300;22021.25;22021.25;22019.25;22019.25;6
20241212 025800;22021;22021;22020.25;22020.25;5
20241212 030000;22020.25;22023.5;22020;22023.5;7
20241212 030100;22022.75;22023.5;22022.75;22023.5;2
20241212 030200;22025;22025.25;22024.25;22024.25;7
20241212 030300;22024.25;22026.75;22024.25;22026.75;2
20241212 030400;22027.75;22027.75;22027.75;22027.75;1
20241212 030500;22026.5;22026.5;22026.5;22026.5;1
